total_assets,current_assets,cash,current_liabilities,equity,st_debt,lt_debt,total_debt_reported,retained_earnings,revenue,ebit,ebitda,interest_expense,pretax_income,net_income,ticker,year,total_debt,total_liabilities,total_debt_lag,debt_to_assets,st_debt_share,implied_rate,icr,roa,ebit_margin,debt_growth,altman_z,country,source,dose_pp
3709543000.0,863884000.0,188505000.0,1047055000.0,1217007000.0,683919000.0,707920000.0,1397373000.0,1177693000.0,615344000.0,174827000.0,183316000.0,57752000.0,117075000.0,59287000.0,LEVI,2023,1391839000.0,2492536000.0,1264766000.0,0.3752049780795101,0.49137795391564687,0.043478048110276085,3.0272025211248095,0.047128985969430735,0.2841126264333446,0.09573876947207438,4.790432215889467,IL,yahoo,4.65
3755304000.0,789725000.0,119959000.0,799673000.0,1253050000.0,496206000.0,978180000.0,1480466000.0,1190820000.0,630995000.0,123786000.0,130536000.0,55179000.0,68607000.0,31077000.0,LEVI,2024,1474386000.0,2502254000.0,1391839000.0,0.3926142863533818,0.3365509439183497,0.038502908878402776,2.243353449681944,0.03296297716509768,0.1961758809499283,0.05761573763699346,5.013697723734521,IL,yahoo,4.65
3968182000.0,1242100000.0,83946000.0,1293694000.0,1694669000.0,1028712000.0,618682000.0,1653739000.0,1250693000.0,507429000.0,195889000.0,201210000.0,58022000.0,137867000.0,82490000.0,LEVI,2025,1647394000.0,2273513000.0,1474386000.0,0.4151508171752203,0.6244480676753709,0.0371723824228485,3.376115956016683,0.049364923282248646,0.38604218521211836,0.1109530134752319,5.3065941067306825,IL,yahoo,4.65
,,,,,,,,,,,,,,,LPHL,2021,,,,,,,,,,,,IL,yahoo,4.65
133203000.0,123022000.0,8517000.0,4169000.0,127629000.0,,,,-1635000.0,0.0,-3200000.0,-3198000.0,,1172000.0,1172000.0,LPHL,2022,,5574000.0,,,,,,-0.02402348295458811,-inf,,32.94389787649558,IL,yahoo,4.65
127467000.0,119920000.0,91044000.0,3941000.0,122168000.0,,,,-7096000.0,0.0,-3104000.0,-3102000.0,,-8000.0,-289000.0,LPHL,2023,,5299000.0,,,,,,-0.02435140075470514,-inf,,33.0813165728423,IL,yahoo,4.65
133131000.0,126130000.0,105746000.0,5033000.0,126031000.0,,,,-3233000.0,0.0,-3319000.0,-3318000.0,,5469000.0,4672000.0,LPHL,2024,,7100000.0,,,,,,-0.024930331778473834,-inf,,27.60871587251612,IL,yahoo,4.65
139393000.0,133245000.0,104124000.0,5827000.0,132199000.0,,,,2935000.0,0.0,-3371000.0,-3370000.0,,8026000.0,6168000.0,LPHL,2025,,7194000.0,,,,,,-0.024183423844812868,-inf,,28.447670944206465,IL,yahoo,4.65
,,,,,,,,,,,,,,,LUDN,2021,,,,,,,,,,,,IL,yahoo,4.65
389572000.0,270451000.0,45716000.0,191116000.0,117985000.0,17057000.0,5266000.0,85800000.0,80696000.0,575966000.0,42158000.0,69154000.0,3565000.0,38593000.0,27703000.0,LUDN,2022,22323000.0,271587000.0,,0.05730134609263499,0.7640998073735609,0.1597007570667025,11.825525946704067,0.1082161962358691,0.07319529277769868,,6.4445605901342935,IL,yahoo,4.65
433652000.0,302009000.0,36461000.0,211771000.0,128719000.0,21955000.0,9749000.0,94407000.0,87667000.0,451149000.0,25095000.0,44156000.0,2663000.0,22432000.0,18461000.0,LUDN,2023,31704000.0,304933000.0,22323000.0,0.07310931345871804,0.6924993691647742,0.09858033945989968,9.423582425835523,0.05786898250209846,0.05562463842322603,0.3508253188049011,6.106209494694968,IL,yahoo,4.65
487357000.0,313054000.0,34670000.0,232913000.0,128327000.0,37274000.0,7833000.0,145181000.0,87479000.0,446783000.0,26064000.0,46777000.0,3516000.0,22548000.0,15940000.0,LUDN,2024,45107000.0,359030000.0,31704000.0,0.09255432875694819,0.8263462433768595,0.09154938745752561,7.412969283276451,0.05348030294014449,0.05833704505319137,0.35259458921958853,5.648571961471742,IL,yahoo,4.65
266386000.0,150629000.0,21642000.0,140584000.0,81886000.0,19909000.0,7245000.0,72661000.0,58025000.0,432949000.0,24192000.0,47190000.0,4766000.0,19426000.0,14344000.0,LUDN,2025,27154000.0,184500000.0,45107000.0,0.10193478636264669,0.7331884805185239,0.13191071255587383,5.075954678976081,0.0908155834015301,0.05587725113119559,-0.5075130799296339,5.283768969193734,IL,yahoo,4.65
,,,,,,,,,,,,,,,LUZN,2021,,,,,,,,,,,,IL,yahoo,4.65
1578438000.0,1159832000.0,143238000.0,687337000.0,402352000.0,251436000.0,382264000.0,665877000.0,-418248000.0,886697000.0,117713000.0,127876000.0,36123000.0,81590000.0,40154000.0,LUZN,2022,633700000.0,1176086000.0,,0.40147284847425113,0.396774498974278,0.05700331387091684,3.258671760374277,0.07457562476321528,0.1327544809557267,,5.210236127472718,IL,yahoo,4.65
2205765000.0,1575000000.0,274098000.0,940742000.0,571048000.0,408611000.0,558688000.0,1012446000.0,-311732000.0,897352000.0,189916000.0,200699000.0,42790000.0,147126000.0,106097000.0,LUZN,2023,967299000.0,1634717000.0,633700000.0,0.4385322099135674,0.42242471045664265,0.05345412458096476,4.438326711848562,0.08609983384449386,0.21164047107489592,0.4229319950530588,5.620958677487377,IL,yahoo,4.65
2545726000.0,1713785000.0,594500000.0,752734000.0,608000000.0,204187000.0,791921000.0,1037410000.0,-349326000.0,843020000.0,88201000.0,98558000.0,51498000.0,36703000.0,2208000.0,LUZN,2024,996108000.0,1937726000.0,967299000.0,0.3912864149558908,0.2049848008448883,0.052457794028441376,1.7127072896034798,0.034646698034273914,0.10462503855187302,0.029348034058497063,5.841446681001359,IL,yahoo,4.65
3898085000.0,1811568000.0,260715000.0,1044935000.0,753152000.0,511779000.0,1696230000.0,2260746000.0,-290659000.0,959082000.0,186737000.0,196625000.0,31454000.0,155283000.0,94470000.0,LUZN,2025,2208009000.0,3144933000.0,996108000.0,0.5664342876053241,0.23178302262354908,0.019633490287651795,5.936828384307242,0.047904804538638844,0.1947038939319057,0.7959907980346088,4.870444482178101,IL,yahoo,4.65
,,,,,,,,,,,,,,,MAXO,2021,,,,,,,,,,,,IL,yahoo,4.65
995323000.0,341034000.0,80534000.0,211359000.0,202067000.0,25395000.0,22167000.0,644875000.0,165904000.0,1048801000.0,123735000.0,188561000.0,19096000.0,104639000.0,64163000.0,MAXO,2022,47562000.0,793256000.0,,0.047785492749589834,0.5339346537151507,0.4014969933980909,6.479629241726016,0.12431642793344472,0.117977576299031,,5.750927823170016,IL,yahoo,4.65
1109147000.0,389957000.0,128857000.0,263593000.0,221702000.0,14424000.0,20504000.0,688222000.0,186912000.0,1119156000.0,149775000.0,226704000.0,27505000.0,122270000.0,81008000.0,MAXO,2023,34928000.0,887445000.0,47562000.0,0.03149086640454331,0.41296381126889603,0.6668687113589526,5.445373568442101,0.1350362034969215,0.13382852792640168,-0.30874532327548465,5.716499987721109,IL,yahoo,4.65
1286035000.0,461608000.0,97149000.0,294380000.0,270941000.0,17657000.0,31765000.0,794579000.0,235675000.0,1331219000.0,191253000.0,279943000.0,30718000.0,160535000.0,108763000.0,MAXO,2024,49422000.0,1015094000.0,34928000.0,0.03842974724638132,0.3572700416818421,0.7283461766449318,6.226088938081906,0.1487152371436236,0.14366757085047616,0.34710686937957647,5.980063901011351,IL,yahoo,4.65
1366711000.0,507205000.0,161847000.0,342662000.0,282374000.0,12480000.0,20218000.0,810347000.0,250587000.0,1427083000.0,241495000.0,334199000.0,64460000.0,177035000.0,124917000.0,MAXO,2025,32698000.0,1084337000.0,49422000.0,0.023924589763307677,0.38167472016637105,1.5698977106673162,3.7464318957493017,0.17669792662823378,0.16922281324912425,-0.41308175523394297,6.098345375639343,IL,yahoo,4.65
,,,,,,,,,,,,,,,MDTR,2021,,,,,,,,,,,,IL,yahoo,4.65
5080189000.0,358007000.0,279424000.0,2521360000.0,1133532000.0,24096000.0,668894000.0,692990000.0,858753000.0,234293000.0,195615000.0,210866000.0,22715000.0,172900000.0,120919000.0,MDTR,2022,692990000.0,3946657000.0,,0.13641027922386353,0.034771064517525506,0.03277825076840936,8.61171032357473,0.03850545717885693,0.8349161093161127,,1.567882292334676,IL,yahoo,4.65
5691750000.0,402661000.0,297994000.0,2539493000.0,1299600000.0,560000.0,992287000.0,992847000.0,1019335000.0,240790000.0,345592000.0,346749000.0,23151000.0,322441000.0,220579000.0,MDTR,2023,992847000.0,4392150000.0,692990000.0,0.17443615759652129,0.0005640345390578811,0.027465288755674482,14.92773530301067,0.060718056836649534,1.4352423273391752,0.3595610045526456,2.089748774829707,IL,yahoo,4.65
6175202000.0,360234000.0,285097000.0,2722578000.0,1487278000.0,54332000.0,996037000.0,1050369000.0,1206440000.0,252187000.0,398769000.0,403856000.0,26640000.0,372129000.0,267105000.0,MDTR,2024,1050369000.0,4687924000.0,992847000.0,0.17009467868419528,0.051726583705345455,0.026076538163365987,14.968806306306305,0.06457586326730688,1.5812432837537225,0.056320236362438436,2.1444215259413544,IL,yahoo,4.65
7339905000.0,403543000.0,225690000.0,2947992000.0,1755759000.0,63507000.0,1350334000.0,1413841000.0,1474643000.0,280802000.0,591899000.0,592515000.0,45084000.0,546815000.0,388203000.0,MDTR,2025,1413841000.0,5584146000.0,1050369000.0,0.19262388273417708,0.044918063629502895,0.036591037289841366,13.1288040102919,0.0806412344573942,2.107887408209343,0.29716858318846207,2.5029200718158977,IL,yahoo,4.65
,,,,,,,,,,,,,,,MEDN,2021,,,,,,,,,,,,IL,yahoo,4.65
1318715000.0,622890000.0,112427000.0,530382000.0,613984000.0,267781000.0,79666000.0,431816000.0,542931000.0,1020659000.0,-76353000.0,-40550000.0,17459000.0,-93812000.0,-87110000.0,MEDN,2022,347447000.0,704731000.0,,0.26347391210382837,0.7707103529459169,0.05024939055453062,-4.373274528896271,-0.05789954614909211,-0.07480755080786042,,5.578074703049383,IL,yahoo,4.65
1317962000.0,623359000.0,114779000.0,586467000.0,579458000.0,328553000.0,20137000.0,434324000.0,389719000.0,1133365000.0,-148494000.0,-105028000.0,25929000.0,-174423000.0,-154802000.0,MEDN,2023,348690000.0,738504000.0,347447000.0,0.2645675671984473,0.9422495626487711,0.07449395736758713,-5.726946662038644,-0.11266940928494144,-0.13102045678135463,0.003571139936543233,4.464332762306283,IL,yahoo,4.65
1280396000.0,607172000.0,70791000.0,297685000.0,513282000.0,2879000.0,343392000.0,424637000.0,310994000.0,965331000.0,-65494000.0,-16369000.0,26286000.0,-91780000.0,-73891000.0,MEDN,2024,346271000.0,767114000.0,348690000.0,0.27044055120447114,0.008314297183419923,0.07564741043022558,-2.4915924826904057,-0.051151362547211955,-0.06784615846792447,-0.006961569841809734,5.986274282930743,IL,yahoo,4.65
1805817000.0,891982000.0,194424000.0,423354000.0,659655000.0,30594000.0,393192000.0,495764000.0,439833000.0,1109685000.0,156467000.0,191095000.0,27946000.0,128521000.0,130321000.0,MEDN,2025,423786000.0,1146162000.0,346271000.0,0.23467826474111164,0.07219209695459501,0.07258164006041111,5.598905031131467,0.08664609979859532,0.14100127513663788,0.20200690535641996,6.932979894219296,IL,yahoo,4.65
,,,,,,,,,207649000.0,65275000.0,65410000.0,29145000.0,36130000.0,29879000.0,MGDO,2023,,,,,,,2.239663750214445,,0.3143525853724314,,,IL,yahoo,4.65
908680000.0,521549000.0,2846000.0,495424000.0,254862000.0,388776000.0,116602000.0,505378000.0,221559000.0,176453000.0,51588000.0,51756000.0,32203000.0,19385000.0,15348000.0,MGDO,2024,505378000.0,653818000.0,,0.5561671875687811,0.7692776496008928,0.06372062100051842,1.6019625500729746,0.0567724611524409,0.2923611386601531,,5.024280054827387,IL,yahoo,4.65
1274026000.0,1023969000.0,71033000.0,638957000.0,494710000.0,440093000.0,122886000.0,562979000.0,281456000.0,379240000.0,129618000.0,129874000.0,43541000.0,86077000.0,67220000.0,MGDO,2025,562979000.0,779316000.0,505378000.0,0.44188972595535725,0.7817218759491917,0.08151020679417086,2.9769183068831677,0.1017388970083813,0.34178356713426855,0.10793566313708425,7.302859108715979,IL,yahoo,4.65
,,,,,,,,,,,,,,,MLTH,2021,,,,,,,,,,,,IL,yahoo,4.65
11292739000.0,2232818000.0,1075075000.0,1684688000.0,2989821000.0,865197000.0,3333634000.0,4276059000.0,3040520000.0,2704086000.0,93635000.0,212929000.0,24425000.0,69210000.0,356912000.0,MLTH,2022,4198831000.0,8302918000.0,,0.3718168816263264,0.20605663814523614,0.005817095281996346,3.8335721596724666,0.00829161109629825,0.03462722709262945,,4.879968683384994,IL,yahoo,4.65
11675434000.0,10880751000.0,368356000.0,5784203000.0,3144592000.0,252616000.0,402249000.0,731529000.0,3358560000.0,3028947000.0,140291000.0,251529000.0,58828000.0,81463000.0,315804000.0,MLTH,2023,654865000.0,8530842000.0,4198831000.0,0.056089135530208126,0.38575278874271796,0.02424049631456111,2.384765757802407,0.012015913070126559,0.04631675628527009,-1.8581323246741341,7.519129258541161,IL,yahoo,4.65
2504007000.0,1483387000.0,468536000.0,1146800000.0,495167000.0,321200000.0,320179000.0,938376000.0,711628000.0,3781339000.0,174927000.0,285829000.0,58242000.0,116685000.0,59038000.0,MLTH,2024,641379000.0,2008840000.0,654865000.0,0.25614105711365825,0.5007959412453479,0.08986271103279939,3.0034511177500773,0.06985883026684829,0.0462605971059458,-0.020808561678347104,5.7865389423518065,IL,yahoo,4.65
2658364000.0,1601923000.0,500850000.0,1340027000.0,533650000.0,443208000.0,241424000.0,971413000.0,763657000.0,4138004000.0,165527000.0,301254000.0,57216000.0,108311000.0,50088000.0,MLTH,2025,684632000.0,2124714000.0,641379000.0,0.2575388472007596,0.6473667605370477,0.08629792663861763,2.8930194351230427,0.062266491721976375,0.04000165297085261,0.06526092178337706,5.514914974917335,IL,yahoo,4.65
,,,,,,,,,,,,,,,MNIN,2021,,,,,,,,,,,,IL,yahoo,4.65
1078182000.0,817246000.0,15840000.0,434640000.0,410216000.0,171603000.0,99558000.0,384417000.0,196892000.0,1114888000.0,109175000.0,134111000.0,12996000.0,96179000.0,74993000.0,MNIN,2022,271161000.0,667966000.0,,0.25149835556520145,0.632845431312025,0.04792724617478177,8.400661742074485,0.10125841462758607,0.09792463458212843,,7.498510053109148,IL,yahoo,4.65
979100000.0,722401000.0,12303000.0,352671000.0,422687000.0,126553000.0,71408000.0,308305000.0,208572000.0,1059188000.0,74136000.0,103810000.0,15367000.0,58769000.0,37443000.0,MNIN,2023,197961000.0,556413000.0,271161000.0,0.20218670207333264,0.6392824849339012,0.06551387485558127,4.824363896661677,0.07571851700541314,0.06999324010468397,-0.3146426988190427,7.728137015284339,IL,yahoo,4.65
984165000.0,738453000.0,19924000.0,346457000.0,458236000.0,75782000.0,49577000.0,232940000.0,243657000.0,1023898000.0,84001000.0,115829000.0,12866000.0,71135000.0,47931000.0,MNIN,2024,125359000.0,525929000.0,197961000.0,0.12737599894326662,0.6045198190796034,0.07958678708400346,6.52891341520286,0.08535255775200297,0.08204039855532484,-0.45688842060670254,8.158393151571614,IL,yahoo,4.65
961524000.0,716596000.0,16711000.0,321808000.0,474312000.0,48391000.0,32448000.0,186040000.0,259473000.0,1039344000.0,73496000.0,104737000.0,11022000.0,62474000.0,39822000.0,MNIN,2025,80839000.0,487212000.0,125359000.0,0.08407382447032004,0.598609582008684,0.1069069535107033,6.668118308836871,0.07643698961232377,0.07071383488046307,-0.4387220986446785,8.359028181728219,IL,yahoo,4.65
,,,,,,,,,,,,,,,MRG,2021,,,,,,,,,,,,IL,yahoo,4.65
982645000.0,232143000.0,45371000.0,378396000.0,131585000.0,12686000.0,50010000.0,553318000.0,69545000.0,745869000.0,10176000.0,96592000.0,18165000.0,-7989000.0,-6834000.0,MRG,2022,62696000.0,851060000.0,,0.0638033063822642,0.20234145719025137,0.2897314023223172,0.5601981833195706,0.010355723582779131,0.01364314645065018,,2.7362905616591844,IL,yahoo,4.65
850876000.0,185389000.0,11490000.0,353530000.0,103926000.0,9753000.0,32757000.0,481841000.0,24878000.0,745209000.0,-33921000.0,65472000.0,24215000.0,-58136000.0,-44667000.0,MRG,2023,42510000.0,746950000.0,62696000.0,0.04996027623296462,0.22942836979534229,0.4603349618843032,-1.4008259343382201,-0.03986597342033387,-0.045518773927851114,-0.3885583073798635,1.9271904501309385,IL,yahoo,4.65
853939000.0,216594000.0,10562000.0,369181000.0,116049000.0,12060000.0,20697000.0,461212000.0,36283000.0,786102000.0,37058000.0,134082000.0,22197000.0,14861000.0,11405000.0,MRG,2024,32757000.0,737890000.0,42510000.0,0.03835988284877491,0.36816558292883966,0.589820239945793,1.6695048880479344,0.043396542375977676,0.04714146510249306,-0.26062266267065937,2.673093241124177,IL,yahoo,4.65
790218000.0,206755000.0,50327000.0,356306000.0,117512000.0,9229000.0,11468000.0,402494000.0,36972000.0,752168000.0,27256000.0,123175000.0,21169000.0,6087000.0,4689000.0,MRG,2025,20697000.0,672706000.0,32757000.0,0.026191506647532708,0.4459100352708122,0.7920454970628952,1.2875431054844348,0.034491747846796705,0.03623658544367748,-0.45912791746795634,2.576231631703281,IL,yahoo,4.65
,,,,,,,,,,,,,,,MRIN,2021,,,,,,,,,,,,IL,yahoo,4.65
711726000.0,386715000.0,187062000.0,162518000.0,238813000.0,17406000.0,243094000.0,272811000.0,17182000.0,497853000.0,74954000.0,84166000.0,5303000.0,69651000.0,41460000.0,MRIN,2022,260500000.0,472913000.0,,0.3660116393106336,0.06681765834932822,0.02035700575815739,14.134263624363568,0.10531299966560165,0.15055448094116133,,6.6330666393080575,IL,yahoo,4.65
694732000.0,343417000.0,71954000.0,132547000.0,268153000.0,32126000.0,212493000.0,256045000.0,46825000.0,648534000.0,132503000.0,144628000.0,10575000.0,121928000.0,66429000.0,MRIN,2023,244619000.0,426579000.0,260500000.0,0.3521055601296615,0.13133076335035299,0.04187132141139019,12.52983451536643,0.1907253444493704,0.20431157040340214,-0.06290096311574445,7.402579880618824,IL,yahoo,4.65
762522000.0,349039000.0,52455000.0,249474000.0,280822000.0,104003000.0,149412000.0,264150000.0,59095000.0,783335000.0,157228000.0,173056000.0,10125000.0,147103000.0,78271000.0,MRIN,2024,253415000.0,481700000.0,244619000.0,0.3323379522164606,0.4104058560069451,0.04065987462703349,15.528691358024691,0.20619470651338584,0.2007161686890028,0.03532656300610881,6.3569673752567235,IL,yahoo,4.65
1240572000.0,714264000.0,70743000.0,360749000.0,326261000.0,136227000.0,435059000.0,582246000.0,58235000.0,1011803000.0,245179000.0,261366000.0,9638000.0,235541000.0,124336000.0,MRIN,2025,571286000.0,914311000.0,253415000.0,0.4605020909709392,0.23845674495786698,0.023373319542476605,25.438783980078856,0.19763383342522642,0.24231890990637506,0.8128614988326248,6.9751565431856495,IL,yahoo,4.65
,,,,,,,,,,,,,,,MSKE,2021,,,,,,,,,,,,IL,yahoo,4.65
2426616000.0,77278000.0,43585000.0,56007000.0,1700689000.0,32656000.0,566919000.0,711033000.0,-87093000.0,59246000.0,16071000.0,53889000.0,33818000.0,-17747000.0,-10880000.0,MSKE,2022,599575000.0,725927000.0,,0.247082768761106,0.05446524621606971,0.05640328566067631,0.4752202968833166,0.0066228031134716,0.2712588191607872,,5.6949260293703725,IL,yahoo,4.65
3317542000.0,331402000.0,296422000.0,108986000.0,2373576000.0,60907000.0,669298000.0,902367000.0,-85290000.0,72073000.0,21540000.0,66471000.0,27307000.0,-5767000.0,1803000.0,MSKE,2023,730205000.0,943966000.0,599575000.0,0.2201042217400714,0.083410822988065,0.041069951420535725,0.7888087303621782,0.006492758795517886,0.29886365213047883,0.197104245740924,6.289814377915176,IL,yahoo,4.65
3957786000.0,102931000.0,52774000.0,188852000.0,2327978000.0,102364000.0,878168000.0,1179547000.0,-137449000.0,100458000.0,16260000.0,76116000.0,47754000.0,-31494000.0,-52159000.0,MSKE,2024,980532000.0,1629808000.0,730205000.0,0.24774760434242782,0.10439638889908744,0.05582856979184995,0.34049503706495793,0.004108357551418899,0.16185868721256644,0.29476996487668927,4.521773398393017,IL,yahoo,4.65
4643844000.0,593937000.0,508264000.0,403571000.0,2240785000.0,317310000.0,1414294000.0,1955192000.0,-230257000.0,132947000.0,36487000.0,105068000.0,83983000.0,-47496000.0,-86813000.0,MSKE,2025,1731604000.0,2403059000.0,980532000.0,0.37288160411934596,0.18324628494736672,0.06193126008430256,0.4344569734351,0.007857068411428119,0.2744477122462335,0.5687081440536268,4.389168873253423,IL,yahoo,4.65
,,,,,0.0,,,,,,,,,,MSVT,2021,0.0,,,,,,,,,,,IL,yahoo,4.65
42110000.0,39856000.0,14885000.0,5603000.0,34723000.0,,,968000.0,-62147000.0,12155000.0,-13714000.0,-12850000.0,783000.0,-14497000.0,-14497000.0,MSVT,2022,968000.0,7387000.0,0.0,0.02298741391593446,,1.6177685950413223,-17.514687100893997,-0.32567086202802187,-1.128259975318799,,6.521901469707915,IL,yahoo,4.65
32414000.0,29866000.0,1280000.0,7116000.0,23593000.0,,,881000.0,-73492000.0,12622000.0,-9437000.0,-8503000.0,466000.0,-9903000.0,-10179000.0,MSVT,2023,881000.0,8821000.0,968000.0,0.027179613747146295,,0.5040562466197945,-20.251072961373392,-0.2911396310236318,-0.7476628109649818,-0.09417446134039764,1.3147254941904214,IL,yahoo,4.65
19323000.0,17731000.0,973000.0,5770000.0,12339000.0,,,714000.0,-89654000.0,4891000.0,-15936000.0,-15080000.0,239000.0,-16175000.0,-16162000.0,MSVT,2024,714000.0,6984000.0,881000.0,0.03695078403974538,,0.29968652037617555,-66.67782426778243,-0.8247166589038969,-3.258229400940503,-0.21017466359659487,-11.501948038393431,IL,yahoo,4.65
11586000.0,10528000.0,705000.0,5432000.0,4850000.0,,,590000.0,-99354000.0,5488000.0,-9275000.0,-8602000.0,390000.0,-9665000.0,-9700000.0,MSVT,2025,590000.0,6736000.0,714000.0,0.05092352839634041,,0.598159509202454,-23.78205128205128,-0.800535128603487,-1.6900510204081634,-0.19076042543981941,-26.443864967978797,IL,yahoo,4.65
2091614000.0,1406405000.0,120891000.0,955393000.0,674077000.0,477422000.0,248157000.0,876640000.0,555179000.0,1786896000.0,284487000.0,354165000.0,20752000.0,263735000.0,218296000.0,MTRN,2022,725579000.0,1417537000.0,,0.3468990932361325,0.6579876209206716,0.028600607239184155,13.708895528141866,0.13601314582901053,0.1592073629355038,,6.943140606173016,IL,yahoo,4.65
2179305000.0,1437261000.0,130044000.0,1007909000.0,758224000.0,644702000.0,190409000.0,995818000.0,609428000.0,1889565000.0,242334000.0,330760000.0,55879000.0,186455000.0,143320000.0,MTRN,2023,835111000.0,1421081000.0,725579000.0,0.38320060753313556,0.7719955790308115,0.07160807078920221,4.336763363696559,0.11119783600735096,0.1282485651459463,0.14059469333112418,6.761525696301612,IL,yahoo,4.65
2092999000.0,1261413000.0,84439000.0,933492000.0,634819000.0,609206000.0,255821000.0,1047528000.0,504136000.0,1626453000.0,46878000.0,140846000.0,61992000.0,-15114000.0,-35402000.0,MTRN,2024,865027000.0,1458180000.0,835111000.0,0.4132954674130279,0.7042624103062679,0.07292584484318332,0.7561943476577623,0.02239752622910952,0.02882222849353778,0.03519607016993476,5.670647242679609,IL,yahoo,4.65
1642774000.0,984820000.0,109087000.0,868138000.0,372002000.0,533173000.0,189754000.0,879391000.0,276333000.0,1405646000.0,-128766000.0,-13107000.0,63323000.0,-192089000.0,-227803000.0,MTRN,2025,722927000.0,1270772000.0,865027000.0,0.4400647928442987,0.7375198325695402,0.0797541994289507,-2.0334791465976028,-0.07838327122294363,-0.09160627924811794,-0.17945247144454157,4.0449467012407805,IL,yahoo,4.65
,,,,,,,,,,,,,,,MTRX,2021,,,,,,,,,,,,IL,yahoo,4.65
4002776000.0,2579491000.0,839313000.0,2125802000.0,916409000.0,521287000.0,699873000.0,1402768000.0,561777000.0,4672689000.0,492580000.0,654805000.0,37814000.0,454766000.0,334669000.0,MTRX,2022,1221160000.0,3086367000.0,,0.3050782756766804,0.42687854171443546,0.030965639228274756,13.026392341460834,0.12305959663993189,0.10541681674085307,,5.589792836068143,IL,yahoo,4.65
4035232000.0,2618322000.0,640208000.0,2240366000.0,1048587000.0,487774000.0,468456000.0,1171986000.0,665981000.0,5232105000.0,394556000.0,598175000.0,69370000.0,325186000.0,227333000.0,MTRX,2023,956230000.0,2986645000.0,1221160000.0,0.23697026589797068,0.5101011262980664,0.06371848864925438,5.687703618278795,0.09777777337213821,0.07541056611058074,-0.244558035767394,5.428184565604538,IL,yahoo,4.65
4479636000.0,2872386000.0,668495000.0,2652668000.0,1088733000.0,469981000.0,315098000.0,1157888000.0,708634000.0,5579538000.0,440315000.0,627126000.0,57113000.0,383202000.0,272422000.0,MTRX,2024,785079000.0,3390903000.0,956230000.0,0.17525508769016054,0.5986416653610656,0.06559777730431532,7.7095407350340555,0.09829258448677526,0.07891603211592071,-0.19721412022781948,5.085110300773954,IL,yahoo,4.65
4606771000.0,2972397000.0,902938000.0,2683376000.0,1136467000.0,458989000.0,294041000.0,1122365000.0,800723000.0,6238940000.0,500165000.0,699266000.0,62718000.0,437447000.0,307281000.0,MTRX,2025,753030000.0,3470304000.0,785079000.0,0.16346156559551148,0.6095228609749943,0.08155208766088749,7.974823814534902,0.10857170890413263,0.08016826576309437,-0.04167928201779958,5.301657589921976,IL,yahoo,4.65
,,,,,,,,,,,,,,,NFTA,2021,,,,,,,,,,,,IL,yahoo,4.65
5563957000.0,1289293000.0,723355000.0,778468000.0,1203889000.0,420710000.0,1164818000.0,1585528000.0,1121104000.0,2044027000.0,885032000.0,1096020000.0,68567000.0,816465000.0,233072000.0,NFTA,2022,1585528000.0,4360068000.0,,0.2849641001898469,0.26534378453108365,0.043245530826324104,12.90755027928887,0.1590652120424367,0.4329844958016699,,5.867982937346278,IL,yahoo,4.65
5725689000.0,1110531000.0,382940000.0,865945000.0,1075813000.0,461318000.0,1081781000.0,1543099000.0,958473000.0,2236785000.0,789452000.0,1002256000.0,60645000.0,728807000.0,166041000.0,NFTA,2023,1543099000.0,4649876000.0,1585528000.0,0.26950450854036956,0.29895554335787916,0.0387678045353441,13.017594195729243,0.13787895220994364,0.35294049271610817,-0.027124742835805904,5.2454238917972305,IL,yahoo,4.65
5953574000.0,1116658000.0,391449000.0,895427000.0,1225652000.0,434774000.0,905830000.0,1340604000.0,1125678000.0,2658980000.0,1042584000.0,1268839000.0,49373000.0,993211000.0,337724000.0,NFTA,2024,1340604000.0,4727922000.0,1543099000.0,0.22517633945593016,0.3243120265193898,0.03424277742888224,21.116480667571345,0.17511901254607737,0.39209922601899977,-0.14067247337277777,5.5591517295355155,IL,yahoo,4.65
5723520000.0,1264283000.0,468583000.0,620517000.0,1358163000.0,133317000.0,1265174000.0,1398491000.0,1347360000.0,2461562000.0,662971000.0,881096000.0,30592000.0,632379000.0,222691000.0,NFTA,2025,1398491000.0,4365357000.0,1340604000.0,0.24434106983115286,0.09532917980880821,0.022337304839737213,21.671384675732217,0.11583273929330203,0.2693293932876767,0.04227353949670487,5.8603548822294,IL,yahoo,4.65
,,,,,395946000.0,429267000.0,,,,,,,,,NICE,2021,825213000.0,,,,0.47981066706413983,,,,,,,IL,yahoo,4.65
4854419000.0,2417133000.0,529596000.0,1141217000.0,3042085000.0,209292000.0,455382000.0,777461000.0,1926398000.0,2181294000.0,349046000.0,525592000.0,3714000.0,345332000.0,265945000.0,NICE,2022,664674000.0,1812334000.0,825213000.0,0.1369214317923525,0.31487917385063957,0.004985613002865318,93.98115239633817,0.07190273439519745,0.16001786095776177,-0.21634483993756248,8.513541663871793,IL,yahoo,4.65
